ClusterID,StudentID,CourseID,mean_cluster_grade,count
1,477,742343,5.0,198
1,477,742214,5.0,196
1,477,742208,5.0,194
1,477,742271,5.0,194
1,481,7422A8,5.0,243
1,481,7417I,5.0,243
1,481,7422A7,5.0,243
1,481,7422A5,5.0,243
1,481,742261,5.0,206
1,481,742067,5.0,205
1,481,742064,5.0,201
1,481,742270,5.0,197
1,481,742208,5.0,194
1,481,742271,5.0,194
1,485,7422A5,5.0,243
1,485,7417I,5.0,243
1,485,7422A8,5.0,243
1,485,7422A7,5.0,243
1,485,742060,5.0,206
1,485,742261,5.0,206
1,485,742840,5.0,205
1,485,742067,5.0,205
1,485,742270,5.0,197
1,485,742214,5.0,196
1,487,7417I,5.0,243
1,487,7422A8,5.0,243
1,487,7422A7,5.0,243
1,487,7422A5,5.0,243
1,487,742841,5.0,212
1,487,742066,5.0,211
1,487,742840,5.0,205
1,487,742067,5.0,205
1,487,742214,5.0,196
1,487,742337,5.0,186
1,488,7422A7,5.0,243
1,488,7417I,5.0,243
1,488,7422A8,5.0,243
1,488,7422A5,5.0,243
1,488,742841,5.0,212
1,488,742066,5.0,211
1,488,742214,5.0,196
1,488,742271,5.0,194
1,488,742851,5.0,192
1,488,742329,5.0,188
1,502,7422A8,5.0,243
1,502,7422A7,5.0,243
1,502,7422A5,5.0,243
1,502,7417I,5.0,243
1,502,742062,5.0,215
1,502,742841,5.0,212
1,502,742064,5.0,201
1,502,742270,5.0,197
1,502,742208,5.0,194
1,502,742851,5.0,192
1,504,7422A5,5.0,243
1,504,7417I,5.0,243
1,504,7422A8,5.0,243
1,504,7422A7,5.0,243
1,504,742066,5.0,211
1,504,742840,5.0,205
1,504,742343,5.0,198
1,504,742262,5.0,197
1,504,742271,5.0,194
1,504,7420601,5.0,191
1,505,7422A8,5.0,243
1,505,7417I,5.0,243
1,505,7422A5,5.0,243
1,505,7422A7,5.0,243
1,505,742066,5.0,211
1,505,742840,5.0,205
1,505,742064,5.0,201
1,505,742262,5.0,197
1,505,742214,5.0,196
1,505,742851,5.0,192
1,510,7422A5,5.0,243
1,510,7422A8,5.0,243
1,510,7417I,5.0,243
1,510,7422A7,5.0,243
1,510,742871,5.0,214
1,510,742841,5.0,212
1,510,742064,5.0,201
1,510,742343,5.0,198
1,510,742851,5.0,192
1,510,742206,5.0,183
1,512,7417I,5.0,243
1,512,7422A8,5.0,243
1,512,7422A7,5.0,243
1,512,7422A5,5.0,243
1,512,742060,5.0,206
1,512,742270,5.0,197
1,512,742214,5.0,196
1,512,742851,5.0,192
1,512,7420601,5.0,191
1,512,742331,5.0,183
1,514,7422A5,5.0,243
1,514,7417I,5.0,243
1,514,7422A8,5.0,243
1,514,7422A7,5.0,243
1,514,742060,5.0,206
1,514,742261,5.0,206
1,514,742840,5.0,205
1,514,742270,5.0,197
1,514,742214,5.0,196
1,514,742337,5.0,186
1,522,7422A5,5.0,243
1,522,7417I,5.0,243
1,522,7422A8,5.0,243
1,522,7422A7,5.0,243
1,522,742062,5.0,215
1,522,742871,5.0,214
1,522,742841,5.0,212
1,522,742066,5.0,211
1,522,742343,5.0,198
1,522,742851,5.0,192
1,529,7417I,5.0,243
1,529,7422A8,5.0,243
1,529,7422A7,5.0,243
1,529,7422A5,5.0,243
1,529,742066,5.0,211
1,529,742261,5.0,206
1,529,742067,5.0,205
1,529,742270,5.0,197
1,529,742214,5.0,196
1,529,742208,5.0,194
1,546,7422A5,5.0,243
1,546,7417I,5.0,243
1,546,7422A8,5.0,243
1,546,7422A7,5.0,243
1,546,742062,5.0,215
1,546,742871,5.0,214
1,546,742067,5.0,205
1,546,742343,5.0,198
1,546,742270,5.0,197
1,546,742214,5.0,196
1,547,7417I,5.0,243
1,547,7422A8,5.0,243
1,547,7422A7,5.0,243
1,547,7422A5,5.0,243
1,547,742871,5.0,214
1,547,742261,5.0,206
1,547,742064,5.0,201
1,547,742262,5.0,197
1,547,742214,5.0,196
1,547,7420601,5.0,191
1,550,7422A7,5.0,243
1,550,7417I,5.0,243
1,550,7422A8,5.0,243
1,550,7422A5,5.0,243
1,550,742062,5.0,215
1,550,742871,5.0,214
1,550,742060,5.0,206
1,550,742270,5.0,197
1,550,742851,5.0,192
1,550,742329,5.0,188
1,553,7417I,5.0,243
1,553,7422A8,5.0,243
1,553,7422A7,5.0,243
1,553,7422A5,5.0,243
1,553,742841,5.0,212
1,553,742840,5.0,205
1,553,742067,5.0,205
1,553,742064,5.0,201
1,553,742343,5.0,198
1,553,742329,5.0,188
1,558,7417I,5.0,243
1,558,7422A8,5.0,243
1,558,7422A7,5.0,243
1,558,7422A5,5.0,243
1,558,742062,5.0,215
1,558,742840,5.0,205
1,558,742214,5.0,196
1,558,742271,5.0,194
1,558,7420601,5.0,191
1,558,742329,5.0,188
1,569,7417I,5.0,243
1,569,7422A8,5.0,243
1,569,7422A7,5.0,243
1,569,7422A5,5.0,243
1,569,742062,5.0,215
1,569,742261,5.0,206
1,569,742067,5.0,205
1,569,742343,5.0,198
1,569,742208,5.0,194
1,569,742851,5.0,192
1,572,7417I,5.0,243
1,572,7422A8,5.0,243
1,572,7422A7,5.0,243
1,572,7422A5,5.0,243
1,572,742060,5.0,206
1,572,742270,5.0,197
1,572,742214,5.0,196
1,572,742271,5.0,194
1,572,742851,5.0,192
1,572,7420601,5.0,191
1,573,7422A5,5.0,243
1,573,7417I,5.0,243
1,573,7422A8,5.0,243
1,573,7422A7,5.0,243
1,573,742841,5.0,212
1,573,742060,5.0,206
1,573,742270,5.0,197
1,573,742851,5.0,192
1,573,7420601,5.0,191
1,573,742337,5.0,186
1,581,7422A5,5.0,243
1,581,7417I,5.0,243
1,581,7422A8,5.0,243
1,581,7422A7,5.0,243
1,581,742066,5.0,211
1,581,742060,5.0,206
1,581,742840,5.0,205
1,581,742343,5.0,198
1,581,742270,5.0,197
1,581,742208,5.0,194
1,584,7422A5,5.0,243
1,584,7417I,5.0,243
1,584,7422A8,5.0,243
1,584,7422A7,5.0,243
1,584,742062,5.0,215
1,584,742871,5.0,214
1,584,742841,5.0,212
1,584,742067,5.0,205
1,584,742270,5.0,197
1,584,742337,5.0,186
1,585,7422A8,5.0,243
1,585,7417I,5.0,243
1,585,7422A7,5.0,243
1,585,7422A5,5.0,243
1,585,742066,5.0,211
1,585,742261,5.0,206
1,585,742064,5.0,201
1,585,742343,5.0,198
1,585,742262,5.0,197
1,585,742270,5.0,197
1,590,7417I,5.0,243
1,590,7422A8,5.0,243
1,590,7422A7,5.0,243
1,590,7422A5,5.0,243
1,590,742871,5.0,214
1,590,742841,5.0,212
1,590,742067,5.0,205
1,590,742208,5.0,194
1,590,7420601,5.0,191
1,590,742329,5.0,188
1,599,7417I,5.0,243
1,599,7422A5,5.0,243
1,599,7422A8,5.0,243
1,599,7422A7,5.0,243
1,599,742062,5.0,215
1,599,742871,5.0,214
1,599,742066,5.0,211
1,599,742840,5.0,205
1,599,742343,5.0,198
1,599,742262,5.0,197
