ClusterID,StudentID,CourseID,mean_cluster_grade,count
1,488,742385,5.0,124
1,488,742386,5.0,148
1,488,742389,5.0,128
1,488,742396,5.0,128
1,488,742450,5.0,157
1,488,742452,5.0,149
1,502,74146,5.0,147
1,502,742338,5.0,178
1,502,742382,5.0,145
1,502,742383,5.0,140
1,502,742389,5.0,128
1,502,742396,5.0,128
1,502,742397,5.0,138
1,502,742450,5.0,157
1,502,742452,5.0,149
1,502,742481,5.0,154
1,504,74110,5.0,123
1,504,7414H,5.0,182
1,504,742382,5.0,145
1,504,742383,5.0,140
1,504,742385,5.0,124
1,504,742386,5.0,148
1,504,742389,5.0,128
1,504,742450,5.0,157
1,504,742452,5.0,149
1,504,742481,5.0,154
1,505,74110,5.0,123
1,505,74146,5.0,147
1,505,742380,5.0,124
1,505,742385,5.0,124
1,505,742389,5.0,128
1,505,742397,5.0,138
1,505,742450,5.0,157
1,505,742452,5.0,149
1,505,742481,5.0,154
1,505,742483,5.0,79
1,510,74110,5.0,123
1,510,7414H,5.0,182
1,510,742385,5.0,124
1,510,742386,5.0,148
1,510,742397,5.0,138
1,510,742450,5.0,157
1,510,742452,5.0,149
1,510,742481,5.0,154
1,510,742483,5.0,79
1,510,742514,5.0,91
1,512,74110,5.0,123
1,512,74146,5.0,147
1,512,742342,5.0,176
1,512,742380,5.0,124
1,512,742383,5.0,140
1,512,742385,5.0,124
1,512,742396,5.0,128
1,512,742450,5.0,157
1,512,742452,5.0,149
1,512,742481,5.0,154
1,514,74110,5.0,123
1,514,7417I,5.0,243
1,514,742380,5.0,124
1,514,742382,5.0,145
1,514,742383,5.0,140
1,514,742385,5.0,124
1,514,742386,5.0,148
1,514,742389,5.0,128
1,514,742396,5.0,128
1,514,742450,5.0,157
1,522,74110,5.0,123
1,522,742344,5.0,170
1,522,742385,5.0,124
1,522,742386,5.0,148
1,522,742396,5.0,128
1,522,742450,5.0,157
1,522,742452,5.0,149
1,522,742481,5.0,154
1,522,742483,5.0,79
1,522,742514,5.0,91
1,529,74110,5.0,123
1,529,742340,5.0,171
1,529,742380,5.0,124
1,529,742383,5.0,140
1,529,742385,5.0,124
1,529,742389,5.0,128
1,529,742396,5.0,128
1,529,742450,5.0,157
1,529,742452,5.0,149
1,529,742481,5.0,154
1,546,74146,5.0,147
1,546,742343,5.0,198
1,546,742380,5.0,124
1,546,742382,5.0,145
1,546,742385,5.0,124
1,546,742386,5.0,148
1,546,742389,5.0,128
1,546,742450,5.0,157
1,546,742452,5.0,149
1,546,742481,5.0,154
1,547,74146,5.0,147
1,547,742336,5.0,169
1,547,742380,5.0,124
1,547,742383,5.0,140
1,547,742385,5.0,124
1,547,742389,5.0,128
1,547,742450,5.0,157
1,547,742452,5.0,149
1,547,742481,5.0,154
1,547,742483,5.0,79
1,550,74110,5.0,123
1,550,742338,5.0,178
1,550,742383,5.0,140
1,550,742385,5.0,124
1,550,742386,5.0,148
1,550,742389,5.0,128
1,550,742396,5.0,128
1,550,742450,5.0,157
1,550,742452,5.0,149
1,550,742481,5.0,154
1,553,74110,5.0,123
1,553,742338,5.0,178
1,553,742344,5.0,170
1,553,742380,5.0,124
1,553,742382,5.0,145
1,553,742383,5.0,140
1,553,742389,5.0,128
1,553,742396,5.0,128
1,553,742450,5.0,157
1,553,742452,5.0,149
1,558,7417I,5.0,243
1,558,742344,5.0,170
1,558,742383,5.0,140
1,558,742389,5.0,128
1,558,742396,5.0,128
1,558,742397,5.0,138
1,558,742450,5.0,157
1,558,742452,5.0,149
1,558,742481,5.0,154
1,558,742483,5.0,79
1,569,74110,5.0,123
1,569,74146,5.0,147
1,569,742343,5.0,198
1,569,742344,5.0,170
1,569,742380,5.0,124
1,569,742383,5.0,140
1,569,742386,5.0,148
1,569,742389,5.0,128
1,569,742450,5.0,157
1,569,742452,5.0,149
1,572,74146,5.0,147
1,572,742336,5.0,169
1,572,742342,5.0,176
1,572,742380,5.0,124
1,572,742382,5.0,145
1,572,742383,5.0,140
1,572,742386,5.0,148
1,572,742396,5.0,128
1,572,742450,5.0,157
1,572,742452,5.0,149
1,573,74110,5.0,123
1,573,742337,5.0,186
1,573,742380,5.0,124
1,573,742383,5.0,140
1,573,742385,5.0,124
1,573,742450,5.0,157
1,573,742452,5.0,149
1,573,742481,5.0,154
1,573,742483,5.0,79
1,573,742514,5.0,91
1,581,74110,5.0,123
1,581,742337,5.0,186
1,581,742383,5.0,140
1,581,742385,5.0,124
1,581,742396,5.0,128
1,581,742397,5.0,138
1,581,742450,5.0,157
1,581,742452,5.0,149
1,581,742481,5.0,154
1,581,742483,5.0,79
1,584,74110,5.0,123
1,584,7417I,5.0,243
1,584,742380,5.0,124
1,584,742382,5.0,145
1,584,742383,5.0,140
1,584,742389,5.0,128
1,584,742396,5.0,128
1,584,742450,5.0,157
1,584,742452,5.0,149
1,584,742481,5.0,154
1,585,74110,5.0,123
1,585,7422AQ,5.0,31
1,585,742336,5.0,169
1,585,742337,5.0,186
1,585,742343,5.0,198
1,585,742382,5.0,145
1,585,742383,5.0,140
1,585,742385,5.0,124
1,585,742389,5.0,128
1,585,742450,5.0,157
1,590,74110,5.0,123
1,590,742331,5.0,183
1,590,742338,5.0,178
1,590,742380,5.0,124
1,590,742382,5.0,145
1,590,742383,5.0,140
1,590,742385,5.0,124
1,590,742397,5.0,138
1,590,742450,5.0,157
1,590,742452,5.0,149
1,599,7417I,5.0,243
1,599,742344,5.0,170
1,599,742382,5.0,145
1,599,742386,5.0,148
1,599,742389,5.0,128
1,599,742396,5.0,128
1,599,742397,5.0,138
1,599,742450,5.0,157
1,599,742452,5.0,149
1,599,742481,5.0,154
