CourseID,StudentID,Grades
T206056,58,4.5
S102013,58,4.5
T206001,58,5.75
T100007,32,5.25
T100005,32,4.75
T107005,32,5.5
T100000,32,4.25
T100001,32,4.75
T100004,32,4.25
T100006,32,5.25
T107009,32,5.5
T100003,32,5.25
T106001,32,5.25
T108000,32,5.0
T108002,32,5.5
T106006,32,4.5
T200002,32,4.5
T200000,32,4.75
T200001,32,5.5
T207041,32,5.25
T207033,32,5.0
T207040,32,4.75
T200003,32,4.5
T207000,32,4.75
T207038,32,5.5
T207012,32,5.5
T207037,32,5.25
T207002,32,4.25
T206060,32,5.0
T207034,32,5.25
T207036,32,4.5
J2P015,32,4.75
T207059,32,6.0
5869,32,5.25
5870,32,5.5
T208003,32,5.0
T208000,32,5.0
T206056,32,5.0
T100007,105,4.75
T100005,105,5.0
T107005,105,5.0
T100000,105,5.5
T100001,105,5.25
T100004,105,5.5
T100006,105,5.75
T107009,105,4.75
T100003,105,6.0
T105001,105,4.75
T108000,105,5.5
T108002,105,5.0
T108003,105,4.0
T200002,105,5.25
T200000,105,5.25
T200001,105,5.75
T207041,105,5.25
T207033,105,5.75
T207040,105,5.0
T200003,105,4.5
T207000,105,6.0
T207038,105,5.25
T207012,105,5.75
T207037,105,5.0
T207002,105,4.75
T207036,105,4.75
T207034,105,5.0
J2D035,105,4.5
T207004,105,5.5
12E050SCIENCES,105,5.0
12E051SCIENCES,105,5.5
T208012,105,5.5
T208000,105,4.5
T206006,105,5.0
T100007,241,5.0
T100005,241,5.25
T107005,241,4.5
T100000,241,4.75
T100001,241,4.5
T100004,241,5.5
T100006,241,4.75
T107009,241,5.5
T100003,241,4.25
T106001,241,5.5
T108002,241,4.75
T105001,241,5.0
T106006,241,5.75
T200002,241,5.0
T200000,241,4.5
T200001,241,5.5
T207041,241,5.5
T207033,241,4.5
T207040,241,4.75
T200003,241,5.5
T207000,241,5.0
T207037,241,5.5
T207035,241,5.0
T207012,241,4.25
T206060,241,5.5
T207036,241,4.75
T207004,241,5.0
J2P201,241,4.75
T207034,241,4.75
T206054,241,5.5
T206058,241,4.75
S102013,241,5.5
T205020,241,4.75
T208003,241,4.75
T100007,283,4.0
T100005,283,4.5
T107005,283,5.0
T100000,283,5.5
T100001,283,5.25
T100004,283,5.25
T100006,283,5.75
T107009,283,6.0
T100003,283,4.25
T105001,283,4.25
T108000,283,5.25
T106001,283,5.0
T106006,283,4.75
T200002,283,5.0
T200000,283,4.75
T200001,283,5.0
T207041,283,5.5
T207033,283,4.75
T207040,283,5.25
T200003,283,4.75
T207000,283,5.0
T207037,283,5.25
T207038,283,5.25
T207012,283,5.25
T207002,283,5.75
T206060,283,5.0
T207004,283,5.25
T207034,283,6.0
J2P201,283,5.0
J2P015,283,5.0
12E050SCIENCES,283,5.0
12E051SCIENCES,283,5.5
T206058,283,4.0
T206006,283,4.75
T208014,283,4.75
T100007,279,5.25
T100005,279,5.25
T107005,279,5.25
T100000,279,5.5
T100001,279,5.5
T100004,279,6.0
T100006,279,5.0
T107009,279,4.75
T100003,279,4.75
T105001,279,5.5
T106001,279,5.75
T108000,279,5.25
T106006,279,5.5
T200002,279,4.75
T200000,279,4.25
T200001,279,5.5
T207041,279,5.0
T207033,279,5.0
T207040,279,5.0
T200003,279,4.25
T207000,279,4.75
T207038,279,5.0
T207012,279,5.0
T207035,279,5.25
T207002,279,5.0
T206060,279,5.25
T207004,279,5.25
T207034,279,5.0
J2P201,279,4.5
T207036,279,5.5
T206006,279,4.5
T206056,279,5.0
T206002,279,4.5
T100007,134,4.0
T100005,134,5.5
T107005,134,5.25
T100000,134,5.25
T100001,134,5.5
T100004,134,5.5
T100006,134,5.0
T107009,134,5.25
T100003,134,6.0
T106001,134,4.75
T108002,134,4.5
T108000,134,4.75
T106006,134,4.5
T200002,134,5.25
T200000,134,4.0
T200001,134,5.25
T207041,134,5.0
T207033,134,5.0
T207040,134,5.5
T200003,134,4.5
T207000,134,5.25
T207012,134,4.0
T207038,134,5.0
T207037,134,5.0
T207002,134,5.5
T206060,134,5.0
T207004,134,5.25
T207034,134,5.0
T207002,134,4.25
J2P015,134,5.0
12E050SCIENCES,134,5.0
12E051SCIENCES,134,4.75
T205020,134,5.25
T208014,134,4.5
T206006,134,4.75
T100007,277,4.75
T100005,277,4.75
T107005,277,5.5
T100000,277,5.75
T100001,277,4.25
T100004,277,4.5
T100006,277,5.0
T107009,277,5.5
T100003,277,5.0
T106001,277,4.5
T105001,277,5.5
T108000,277,4.75
T106006,277,6.0
T200002,277,5.5
T200000,277,5.5
T200001,277,5.5
T207041,277,4.75
T207033,277,5.75
T207040,277,5.0
T200003,277,4.5
T207000,277,5.0
T207037,277,5.0
T207038,277,5.25
T207035,277,4.75
T207002,277,5.0
T206060,277,5.5
T207036,277,4.5
T207004,277,5.75
J2P015,277,4.75
T207059,277,5.25
12E050SCIENCES,277,5.0
12E051SCIENCES,277,4.0
T208014,277,5.0
T206056,277,5.0
T208000,277,4.75
T100007,68,4.75
T100005,68,5.0
T107005,68,5.0
T100000,68,5.0
T100001,68,5.0
T100004,68,5.25
T100006,68,5.25
T107009,68,5.75
T100003,68,4.5
T108002,68,4.5
T105001,68,4.75
T106001,68,5.5
T106006,68,5.75
T200002,68,5.0
T200000,68,4.75
T200001,68,5.0
T207041,68,4.75
T207033,68,4.75
T207040,68,4.25
T200003,68,5.0
T207000,68,5.0
T207038,68,4.5
T207035,68,5.25
T207037,68,4.75
T207002,68,4.25
T206060,68,4.75
T207036,68,5.0
T207034,68,5.5
T207004,68,5.0
J2P201,68,4.75
T206001,68,4.5
T208003,68,5.0
T208000,68,4.75
T100007,141,5.75
T100005,141,4.25
T107005,141,5.25
T100000,141,6.0
T100001,141,4.75
T100004,141,4.75
T100006,141,5.5
T107009,141,5.25
T100003,141,4.5
T106001,141,5.0
T105001,141,5.0
T108000,141,4.5
T106006,141,4.75
T200002,141,5.5
T200000,141,4.75
T200001,141,6.0
T207041,141,4.75
T207033,141,5.25
T207040,141,4.25
T200003,141,5.5
T207000,141,5.25
T207037,141,5.75
T207012,141,4.25
T207035,141,4.5
T206060,141,5.75
T207036,141,4.75
T207034,141,4.5
T207004,141,4.75
T207059,141,5.0
T206054,141,4.5
T205020,141,5.25
T208014,141,5.0
T206056,141,4.75
T208012,141,5.0
T100007,142,5.5
T100005,142,4.5
T107005,142,5.0
T100000,142,5.0
T100001,142,5.5
T100004,142,5.0
T100006,142,5.25
T107009,142,5.5
T100003,142,5.5
T105001,142,5.0
T106001,142,5.0
T108000,142,4.75
T106006,142,5.0
T200002,142,4.75
T200000,142,4.5
T200001,142,5.0
T207041,142,5.0
T207033,142,6.0
T207040,142,4.5
T200003,142,5.0
T207000,142,4.75
T207037,142,4.75
T207038,142,4.25
T207035,142,5.25
T207002,142,4.75
T206060,142,4.5
T207034,142,5.5
T207004,142,4.75
T207059,142,4.5
J2P201,142,4.75
12E050SCIENCES,142,5.75
12E051SCIENCES,142,5.25
T206058,142,5.0
T208000,142,4.0
T206056,142,4.75
T100007,115,5.25
T100005,115,5.5
T107005,115,5.0
T100000,115,4.75
T100001,115,4.75
T100004,115,5.0
T100006,115,5.0
T107009,115,5.5
T100003,115,5.5
T108002,115,5.0
T106001,115,5.0
T108000,115,5.5
T106006,115,4.5
T200002,115,5.5
T200000,115,4.0
T200001,115,5.75
T207041,115,5.0
T207033,115,4.5
T207040,115,4.75
T200003,115,5.25
T207000,115,6.0
T207035,115,5.25
T207037,115,5.25
T207038,115,4.75
T207002,115,4.75
T206060,115,5.0
T207036,115,5.0
T207004,115,5.25
J2D035,115,4.75
T207059,115,5.0
T206056,115,4.5
T205004,115,5.5
T206024,115,4.75
T100007,145,4.75
T100005,145,4.5
T107005,145,5.0
T100000,145,4.75
T100001,145,4.0
T100004,145,5.5
T100006,145,5.75
T107009,145,5.25
T100003,145,5.25
T108000,145,5.0
T105001,145,4.5
T108002,145,4.75
T108003,145,5.5
T200002,145,4.75
T200000,145,5.0
T200001,145,4.25
T207041,145,5.0
T207033,145,5.25
T207040,145,5.0
T200003,145,5.5
T207000,145,4.75
T207038,145,5.25
T207035,145,5.75
T207012,145,4.5
T207002,145,5.25
T207036,145,6.0
T207004,145,5.25
J2P201,145,5.5
T207002,145,5.25
12E050SCIENCES,145,4.25
12E051SCIENCES,145,4.5
T208000,145,5.25
T206056,145,4.5
T205020,145,5.0
T100007,286,5.5
T100005,286,5.5
T107005,286,4.25
T100000,286,4.75
T100001,286,4.5
T100004,286,4.75
T100006,286,5.5
T107009,286,4.75
T100003,286,4.75
T108000,286,5.75
T106001,286,5.0
T108002,286,5.25
T106006,286,5.0
T200002,286,4.25
T200000,286,5.25
T200001,286,4.75
T207041,286,5.25
T207033,286,5.25
T207040,286,5.75
T200003,286,5.0
T207000,286,5.75
T207035,286,5.0
T207037,286,4.5
T207038,286,5.0
T207002,286,5.25
T206060,286,5.5
T207036,286,4.5
T207004,286,4.25
T207034,286,4.5
T207059,286,5.0
12E050SCIENCES,286,4.0
12E051SCIENCES,286,5.0
T205020,286,4.75
T206057,286,5.5
T208012,286,5.0
T100007,178,5.25
T100005,178,6.0
T107005,178,5.75
T100000,178,5.0
T100001,178,5.5
T100004,178,5.5
T100006,178,5.75
T107009,178,5.0
T100003,178,5.25
T108000,178,4.75
T106001,178,5.5
T105001,178,5.5
T106006,178,5.0
T200002,178,4.5
T200000,178,5.5
T200001,178,4.75
T207041,178,5.0
T207033,178,4.75
T207040,178,4.25
T200003,178,5.0
T207000,178,5.25
T207012,178,5.25
T207037,178,4.25
T207038,178,5.5
T207002,178,5.0
T206060,178,5.0
T207034,178,4.75
T207036,178,5.0
J2P015,178,5.5
T207059,178,5.75
T208003,178,5.0
T208000,178,5.25
S102013,178,4.5
T100007,171,5.0
T100005,171,5.0
T107005,171,4.75
T100000,171,5.25
T100001,171,4.5
T100004,171,4.75
T100006,171,4.75
T107009,171,4.75
T100003,171,4.25
T108002,171,5.25
T106001,171,5.25
T105001,171,5.0
T106006,171,4.75
T200002,171,5.0
T200000,171,5.0
T200001,171,4.5
T207041,171,4.75
T207033,171,4.25
T207040,171,4.25
T200003,171,5.0
T207000,171,4.5
T207037,171,5.0
T207035,171,4.25
T207038,171,5.25
T207002,171,4.75
T206060,171,5.0
T207004,171,5.0
T207036,171,5.25
T207002,171,4.75
T207059,171,4.75
5869,171,4.5
5870,171,5.5
T208014,171,4.5
T208011,171,4.75
T208012,171,5.5
T100007,184,5.0
T100005,184,4.75
T107005,184,5.0
T100000,184,5.25
T100001,184,5.5
T100004,184,4.25
T100006,184,5.0
T107009,184,5.0
T100003,184,5.75
T106001,184,4.75
T105001,184,6.0
T108000,184,5.0
T106006,184,4.75
T200002,184,5.25
T200000,184,5.25
T200001,184,5.0
T207041,184,5.25
T207033,184,5.0
T207040,184,4.5
T200003,184,4.75
T207000,184,4.75
T207038,184,5.75
T207035,184,5.0
T207012,184,5.25
T207002,184,5.75
T206060,184,5.25
T207034,184,5.25
T207004,184,5.75
T207059,184,4.0
J2D035,184,5.5
12E050SCIENCES,184,5.75
12E051SCIENCES,184,4.75
T208012,184,5.25
T206006,184,5.5
T205027,184,5.25
T100007,59,5.0
T100005,59,5.5
T107005,59,5.5
T100000,59,5.0
T100001,59,4.5
T100004,59,5.0
T100006,59,4.75
T107009,59,5.25
T100003,59,4.75
T108000,59,4.5
T105001,59,5.0
T106001,59,5.5
T106006,59,5.25
T200002,59,5.75
T200000,59,4.5
T200001,59,5.0
T207041,59,4.5
T207033,59,5.75
T207040,59,5.0
T200003,59,5.25
T207000,59,5.5
T207037,59,5.75
T207038,59,4.25
T207012,59,5.25
T207002,59,5.75
T206060,59,5.25
T207034,59,5.25
T207036,59,5.25
T207059,59,5.5
T207002,59,4.75
12E050SCIENCES,59,4.5
12E051SCIENCES,59,5.25
T206056,59,4.0
T205004,59,6.0
T206002,59,5.0
T100007,39,5.5
T100005,39,5.0
T107005,39,5.25
T100000,39,4.75
T100001,39,4.25
T100004,39,5.0
T100006,39,5.0
T107009,39,4.5
T100003,39,4.0
T105001,39,4.75
T108002,39,5.25
T108000,39,4.5
T108003,39,5.25
T200002,39,5.0
T200000,39,5.25
T200001,39,4.75
T207041,39,5.0
T207033,39,5.0
T207040,39,4.75
T200003,39,4.0
T207000,39,5.5
T207038,39,5.25
T207037,39,5.0
T207035,39,4.5
T207002,39,5.25
T207036,39,4.75
T207034,39,5.25
T207002,39,5.0
T207004,39,5.25
T208014,39,5.75
T208012,39,4.25
S102013,39,4.25
T100007,42,5.25
T100005,42,5.0
T107005,42,5.0
T100000,42,5.25
T100001,42,4.5
T100004,42,4.75
T100006,42,5.0
T107009,42,5.25
T100003,42,4.5
T108002,42,4.75
T105001,42,5.25
T106001,42,4.75
T106006,42,4.75
T200002,42,5.25
T200000,42,5.25
T200001,42,4.5
T207041,42,4.75
T207033,42,4.75
T207040,42,4.75
T200003,42,5.75
T207000,42,5.0
T207038,42,5.0
T207035,42,5.0
T207037,42,4.75
T207002,42,5.5
T206060,42,5.25
T207034,42,4.75
T207036,42,5.0
J2D035,42,5.5
T207004,42,4.5
12E050SCIENCES,42,5.25
12E051SCIENCES,42,5.5
T208014,42,4.5
T205020,42,4.0
T208003,42,5.5
T100007,214,4.5
T100005,214,4.5
T107005,214,4.75
T100000,214,4.75
T100001,214,5.0
T100004,214,5.0
T100006,214,5.75
T107009,214,5.0
T100003,214,5.25
T105001,214,4.75
T108000,214,4.5
T106001,214,5.5
T106006,214,4.25
T200002,214,5.0
T200000,214,5.5
T200001,214,4.75
T207041,214,6.0
T207033,214,5.5
T207040,214,5.0
T200003,214,5.5
T207000,214,4.25
T207012,214,4.5
T207038,214,4.25
T207035,214,4.5
T207002,214,6.0
T206060,214,5.5
T207036,214,4.5
T207004,214,5.0
J2P201,214,5.0
T207059,214,5.0
5869,214,4.75
5870,214,5.75
T206001,214,4.5
T205004,214,5.0
T208012,214,5.0
T100007,31,4.75
T100005,31,4.25
T107005,31,5.25
T100000,31,5.0
T100001,31,5.5
T100004,31,5.25
T100006,31,4.5
T107009,31,5.25
T100003,31,4.5
T108000,31,5.0
T106001,31,4.75
T108002,31,5.25
T106006,31,4.5
T200002,31,4.75
T200000,31,4.75
T200001,31,5.25
T207041,31,5.25
T207033,31,5.0
T207040,31,4.75
T200003,31,5.0
T207000,31,6.0
T207037,31,5.0
T207038,31,5.25
T207012,31,4.75
T207002,31,5.25
T206060,31,5.5
T207004,31,5.5
T207036,31,4.5
T207034,31,4.75
T207059,31,4.5
12E050SCIENCES,31,4.75
12E051SCIENCES,31,5.0
T205020,31,5.0
T206056,31,4.75
T206058,31,5.75
T100007,217,5.0
T100005,217,5.5
T107005,217,5.25
T100000,217,4.75
T100001,217,4.75
T100004,217,5.0
T100006,217,5.0
T107009,217,5.0
T100003,217,5.25
T106001,217,4.75
T108000,217,4.5
T108002,217,4.25
T106006,217,4.25
T200002,217,5.0
T200000,217,5.0
T200001,217,5.5
T207041,217,5.5
T207033,217,4.0
T207040,217,6.0
T200003,217,5.0
T207000,217,5.5
T207012,217,5.5
T207038,217,6.0
T207035,217,5.0
T207002,217,4.25
T206060,217,4.25
T207036,217,4.75
T207034,217,5.0
J2P201,217,5.0
T207002,217,4.0
12E050SCIENCES,217,5.0
12E051SCIENCES,217,4.75
T206001,217,5.25
T206058,217,5.25
T208011,217,5.0
T100007,103,5.5
T100005,103,5.0
T107005,103,5.0
T100000,103,5.5
T100001,103,5.0
T100004,103,5.25
T100006,103,5.0
T107009,103,5.25
T100003,103,5.25
T108000,103,5.25
T106001,103,4.5
T108002,103,6.0
T106006,103,5.0
T200002,103,5.0
T200000,103,4.75
T200001,103,5.0
T207041,103,4.25
T207033,103,4.5
T207040,103,4.75
T200003,103,4.25
T207000,103,5.25
T207012,103,5.5
T207035,103,5.75
T207037,103,4.75
T206060,103,5.75
T207036,103,5.75
T207034,103,4.5
J2D035,103,4.75
T207004,103,4.75
T206054,103,5.75
T205027,103,5.5
T206057,103,5.25
T208012,103,5.0
T205004,103,5.0
T100007,297,5.0
T100005,297,5.25
T107005,297,4.75
T100000,297,4.5
T100001,297,4.5
T100004,297,4.75
T100006,297,5.0
T107009,297,5.0
T100003,297,5.0
T105001,297,5.5
T106001,297,5.25
T108002,297,4.0
T106006,297,5.0
T200002,297,5.75
T200000,297,5.25
T200001,297,5.0
T207041,297,5.25
T207033,297,4.5
T207040,297,4.75
T200003,297,5.0
T207000,297,5.0
T207037,297,5.0
T207035,297,4.5
T207012,297,4.75
T206060,297,5.25
T207034,297,5.25
T207004,297,4.25
T207036,297,4.5
J2P201,297,4.75
T206054,297,5.25
T208003,297,4.75
T206001,297,4.0
T206058,297,5.5
T208012,297,4.75
T100007,175,5.75
T100005,175,5.25
T107005,175,5.5
T100000,175,4.75
T100001,175,4.75
T100004,175,4.75
T100006,175,4.5
T107009,175,5.0
T100003,175,6.0
T108000,175,5.0
T108002,175,4.75
T105001,175,4.5
T108003,175,4.5
T200002,175,4.5
T200000,175,4.25
T200001,175,4.5
T207041,175,5.0
T207033,175,5.0
T207040,175,5.5
T200003,175,5.25
T207000,175,5.0
T207035,175,4.5
T207012,175,5.0
T207038,175,5.75
T207002,175,5.25
T207004,175,4.25
T207036,175,5.25
J2D035,175,5.25
T207059,175,4.5
12E050SCIENCES,175,5.25
12E051SCIENCES,175,4.75
T205027,175,5.5
T206001,175,4.5
T206056,175,5.0
T100007,265,4.5
T100005,265,4.5
T107005,265,5.75
T100000,265,5.0
T100001,265,5.0
T100004,265,5.0
T100006,265,4.5
T107009,265,5.25
T100003,265,4.75
T108002,265,5.25
T108000,265,4.75
T106001,265,5.25
T106006,265,6.0
T200002,265,5.0
T200000,265,5.25
T200001,265,4.5
T207041,265,5.5
T207033,265,4.5
T207040,265,5.25
T200003,265,5.25
T207000,265,5.25
T207012,265,5.25
T207038,265,5.25
T207035,265,5.25
T207002,265,5.25
T206060,265,5.25
T207036,265,5.5
T207004,265,5.5
T207059,265,4.0
J2P201,265,5.25
5869,265,6.0
5870,265,4.75
T206057,265,5.25
T205020,265,5.5
T205027,265,4.0
T100007,243,6.0
T100005,243,5.5
T107005,243,5.0
T100000,243,4.0
T100001,243,5.0
T100004,243,5.0
T100006,243,5.5
T107009,243,5.0
T100003,243,4.25
T105001,243,5.5
T106001,243,5.25
T108000,243,5.75
T106006,243,5.0
T200002,243,5.5
T200000,243,4.5
T200001,243,6.0
T207041,243,5.0
T207033,243,5.25
T207040,243,5.25
T200003,243,5.0
T207000,243,5.0
T207012,243,4.75
T207035,243,5.0
T207038,243,4.75
T207002,243,4.75
T206060,243,5.0
T207036,243,5.25
T207004,243,5.25
T207034,243,5.5
T207059,243,4.75
T208014,243,4.75
T208003,243,5.0
T206024,243,5.25
T100007,60,4.5
T100005,60,4.5
T107005,60,4.5
T100000,60,4.75
T100001,60,5.25
T100004,60,5.75
T100006,60,5.0
T107009,60,4.25
T100003,60,5.5
T108000,60,4.5
T108002,60,5.75
T106001,60,4.25
T106006,60,5.0
T200002,60,4.5
T200000,60,4.75
T200001,60,5.5
T207041,60,5.0
T207033,60,5.0
T207040,60,4.75
T200003,60,6.0
T207000,60,5.0
T207037,60,5.25
T207035,60,4.75
T207038,60,5.0
T207002,60,5.5
T206060,60,5.25
T207034,60,4.25
T207036,60,5.25
T207002,60,4.75
T207059,60,5.0
5869,60,5.25
5870,60,4.25
T208011,60,4.75
T206001,60,5.75
T206024,60,5.0
T100007,37,5.0
T100005,37,4.5
T107005,37,5.25
T100000,37,5.5
T100001,37,5.25
T100004,37,4.5
T100006,37,5.25
T107009,37,5.0
T100003,37,4.75
T108000,37,4.5
T106001,37,4.75
T105001,37,5.25
T106006,37,4.75
T200002,37,4.25
T200000,37,5.0
T200001,37,5.5
T207041,37,4.5
T207033,37,4.5
T207040,37,4.5
T200003,37,5.0
T207000,37,4.5
T207012,37,5.75
T207037,37,5.5
T207038,37,4.5
T207002,37,5.0
T206060,37,5.0
T207034,37,4.75
T207004,37,6.0
T207059,37,5.75
J2P015,37,5.0
12E050SCIENCES,37,5.0
12E051SCIENCES,37,5.0
T206057,37,5.25
T205004,37,5.0
T206058,37,5.25
T100007,129,5.0
T100005,129,5.0
T107005,129,5.0
T100000,129,5.0
T100001,129,4.25
T100004,129,5.0
T100006,129,5.5
T107009,129,4.5
T100003,129,4.5
T105001,129,4.75
T108002,129,5.0
T108000,129,5.0
T108003,129,5.0
T200002,129,4.75
T200000,129,5.75
T200001,129,5.5
T207041,129,4.5
T207033,129,5.5
T207040,129,5.75
T200003,129,4.75
T207000,129,5.25
T207035,129,4.75
T207038,129,4.5
T207012,129,4.75
T207002,129,5.5
T207034,129,4.75
T207036,129,4.75
T207002,129,5.0
T207059,129,5.25
T208014,129,4.25
T206056,129,5.0
T206057,129,4.25
T100007,48,5.25
T100005,48,5.0
T107005,48,4.75
T100000,48,5.75
T100001,48,5.25
T100004,48,5.0
T100006,48,5.0
T107009,48,6.0
T100003,48,4.25
T106001,48,5.0
T105001,48,6.0
T108000,48,5.0
T106006,48,5.25
T200002,48,5.75
T200000,48,4.75
T200001,48,4.5
T207041,48,5.25
T207033,48,5.5
T207040,48,4.5
T200003,48,5.5
T207000,48,5.25
T207038,48,4.5
T207037,48,5.25
T207035,48,4.0
T207002,48,5.5
T206060,48,5.25
T207004,48,5.0
T207036,48,4.75
J2P015,48,4.75
J2D035,48,5.5
12E050SCIENCES,48,5.5
12E051SCIENCES,48,4.5
T206001,48,4.25
T208003,48,5.25
T205027,48,4.5
T100007,2,5.25
T100005,2,5.0
T107005,2,5.0
T100000,2,5.0
T100001,2,4.5
T100004,2,5.0
T100006,2,4.5
T107009,2,5.0
T100003,2,4.5
T106001,2,5.25
T108000,2,5.25
T108002,2,5.75
T106006,2,5.0
T200002,2,4.5
T200000,2,4.5
T200001,2,6.0
T207041,2,5.0
T207033,2,4.5
T207040,2,4.5
T200003,2,5.0
T207000,2,5.5
T207035,2,5.0
T207012,2,4.5
T207038,2,5.75
T207002,2,5.75
T206060,2,4.5
T207004,2,5.0
T207034,2,5.25
J2P015,2,4.25
T207002,2,5.25
5869,2,5.0
5870,2,5.75
T206056,2,5.75
T206006,2,4.75
T208012,2,4.0
T100007,108,4.75
T100005,108,4.25
T107005,108,5.0
T100000,108,5.5
T100001,108,5.0
T100004,108,4.75
T100006,108,5.5
T107009,108,5.25
T100003,108,5.25
T105001,108,5.5
T106001,108,6.0
T108002,108,6.0
T106006,108,5.0
T200002,108,5.5
T200000,108,4.25
T200001,108,4.0
T207041,108,5.25
T207033,108,5.5
T207040,108,5.0
T200003,108,4.75
T207000,108,5.25
T207012,108,5.25
T207035,108,4.0
T207037,108,5.25
T206060,108,5.25
T207036,108,4.75
T207004,108,5.0
T207034,108,5.25
J2P201,108,4.25
T206054,108,5.5
T206002,108,5.5
T206058,108,4.75
T206057,108,6.0
T208012,108,4.5
T100007,49,5.25
T100005,49,5.25
T107005,49,5.5
T100000,49,5.25
T100001,49,6.0
T100004,49,6.0
T100006,49,5.25
T107009,49,5.0
T100003,49,5.25
T108002,49,5.5
T108000,49,4.0
T105001,49,4.5
T108003,49,5.0
T200002,49,5.25
T200000,49,4.75
T200001,49,4.25
T207041,49,5.0
T207033,49,4.5
T207040,49,5.5
T200003,49,5.5
T207000,49,4.75
T207012,49,5.25
T207037,49,4.5
T207038,49,5.0
T207002,49,5.5
T207004,49,4.25
T207034,49,5.25
T207059,49,5.75
T207002,49,4.5
T205020,49,5.0
T206024,49,4.75
T208000,49,5.25
T100007,144,5.0
T100005,144,5.25
T107005,144,5.0
T100000,144,4.5
T100001,144,4.5
T100004,144,4.75
T100006,144,4.5
T107009,144,4.75
T100003,144,5.75
T108002,144,5.0
T106001,144,4.5
T105001,144,4.5
T106006,144,4.75
T200002,144,5.0
T200000,144,5.5
T200001,144,4.75
T207041,144,4.75
T207033,144,5.25
T207040,144,4.5
T200003,144,5.5
T207000,144,4.75
T207012,144,4.75
T207035,144,5.0
T207038,144,4.5
T207002,144,5.0
T206060,144,5.5
T207004,144,5.0
T207036,144,5.0
J2P201,144,5.0
T207059,144,4.5
12E050SCIENCES,144,5.5
12E051SCIENCES,144,4.75
T205027,144,5.5
S102013,144,5.5
T206001,144,4.75
T100007,7,4.5
T100005,7,4.75
T107005,7,4.75
T100000,7,4.25
T100001,7,4.5
T100004,7,5.5
T100006,7,5.25
T107009,7,4.75
T100003,7,4.25
T106001,7,4.75
T108000,7,4.75
T108002,7,5.25
T106006,7,5.5
T200002,7,5.0
T200000,7,5.0
T200001,7,5.5
T207041,7,5.0
T207033,7,5.5
T207040,7,5.0
T200003,7,5.25
T207000,7,6.0
T207037,7,5.0
T207038,7,5.25
T207012,7,4.5
T207002,7,5.5
T206060,7,4.75
T207004,7,4.75
T207036,7,5.5
T207034,7,5.75
T207002,7,5.75
12E050SCIENCES,7,5.25
12E051SCIENCES,7,5.0
T206056,7,4.25
T206057,7,5.0
S102013,7,4.5
T100007,98,5.75
T100005,98,5.5
T107005,98,5.25
T100000,98,4.5
T100001,98,5.0
T100004,98,5.5
T100006,98,4.0
T107009,98,5.0
T100003,98,5.75
T105001,98,4.25
T108000,98,4.25
T106001,98,4.25
T106006,98,4.5
T200002,98,5.0
T200000,98,5.0
T200001,98,5.25
T207041,98,6.0
T207033,98,4.75
T207040,98,5.25
T200003,98,4.75
T207000,98,4.75
T207037,98,5.0
T207035,98,5.75
T207012,98,5.75
T206060,98,4.75
T207034,98,4.0
T207036,98,5.25
J2D035,98,4.75
J2P015,98,6.0
T206054,98,4.5
T208014,98,4.0
T206001,98,4.75
T206057,98,5.0
T205004,98,4.25
T100007,64,4.5
T100005,64,5.25
T107005,64,5.75
T100000,64,4.75
T100001,64,5.5
T100004,64,5.25
T100006,64,5.75
T107009,64,5.25
T100003,64,4.5
T108002,64,5.25
T105001,64,5.25
T108000,64,4.25
T108003,64,6.0
T200002,64,4.25
T200000,64,5.0
T200001,64,4.0
T207041,64,5.25
T207033,64,5.0
T207040,64,4.75
T200003,64,5.0
T207000,64,4.0
T207012,64,4.5
T207037,64,5.25
T207035,64,5.5
T207004,64,5.25
T207036,64,5.5
T207059,64,4.5
J2D035,64,5.0
T214006,64,4.75
T208000,64,5.25
T206002,64,6.0
T206057,64,5.25
T206001,64,5.0
T100007,70,5.5
T100005,70,5.0
T107005,70,4.75
T100000,70,5.0
T100001,70,4.0
T100004,70,4.75
T100006,70,4.75
T107009,70,4.75
T100003,70,4.5
T108002,70,4.5
T106001,70,4.5
T108000,70,4.25
T106006,70,5.0
T200002,70,4.75
T200000,70,4.5
T200001,70,5.25
T207041,70,5.5
T207033,70,4.5
T207040,70,5.25
T200003,70,5.25
T207000,70,4.5
T207038,70,4.75
T207037,70,5.0
T207012,70,5.0
T207002,70,4.5
T206060,70,5.5
T207004,70,5.5
T207034,70,5.75
T207036,70,5.0
J2D035,70,5.5
T208014,70,4.5
T206001,70,5.0
T208012,70,4.75
T100007,263,4.5
T100005,263,4.75
T107005,263,5.25
T100000,263,4.75
T100001,263,5.0
T100004,263,5.25
T100006,263,5.75
T107009,263,5.5
T100003,263,5.0
T108002,263,5.0
T105001,263,5.25
T108000,263,5.75
T108003,263,5.25
T200002,263,5.25
T200000,263,5.5
T200001,263,6.0
T207041,263,5.0
T207033,263,6.0
T207040,263,4.75
T200003,263,5.25
T207000,263,5.25
T207038,263,6.0
T207012,263,5.5
T207035,263,5.0
T207002,263,5.0
T207034,263,5.0
T207004,263,5.5
J2P201,263,5.25
T207059,263,4.5
12E050SCIENCES,263,6.0
12E051SCIENCES,263,4.75
T205020,263,5.5
T206024,263,5.25
S102013,263,5.5
T100007,84,4.25
T100005,84,5.25
T107005,84,4.75
T100000,84,5.25
T100001,84,5.25
